x,y
-804.0712275706503,350.949971995016
-804.5025936233601,351.43509187800225
-804.9125656987127,351.9384216602823
-805.300375931816,352.45901862089505
-805.6652979662166,352.9959076979938
-806.0066483143419,353.54808331510634
-806.3237876376519,354.1145112645487
-806.6161219440994,354.6941306444634
-806.8831037006595,355.285855845856
-807.124232858841,355.8885785859062
-807.339057791262,356.50116998374756
-807.5271761375342,357.12248267482573
-807.6882355578706,357.7513529598765
-807.8219343930075,358.38660298449827
-807.9280222292028,359.0270429452365
-808.0063003672527,359.6714733180483
-808.0566221946497,360.3186871049738
-808.0788934601828,360.96747209480515
-808.0730724504673,361.6166131335208
-808.0391700680725,362.2648944002306
-807.977249811102,362.9111016843707
-807.8874276542626,363.55402465988146
-807.769871831649,364.19245915211116
-807.6248025216448,364.82520939319676
-807.4524914345369,365.4510902617002
-807.2532613036092,366.06892950230366
-807.027485280674,366.6775699214072
-806.7755862371706,367.27587155451636
-806.4980359721396,367.8627138013597
-806.1953543285581,368.43699752473844
-805.8681082196907,368.99764710917606
-805.516910567278,369.54361247551236
-805.1424191535535,370.073871047669
-804.7453353892383,370.58742966790254
-804.3264029998202,371.0833264569579
-803.8864066325796,371.56063261563804
-803.4261703869694,372.0184541644162
-802.9465562711025,372.4559336178311
-802.4484625872376,372.8722515905308
-801.932822249287,373.2666283319559
-801.400601035498,373.6383251867878
